league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1946,Alabama State League,Geneva,final,,,,,3,1,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Greenville,final,,,,,1,3,,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Geneva,regular,,,,,,,,,,,125,,4280,795,,1239,1702,,220,51,47,657,482,,474,,56,89,,176,,0.289,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Greenville,regular,,,,,,,,,,,125,,4216,791,,1218,1650,,215,29,53,580,597,,601,,54,77,,120,,0.289,,,,,,,,,,,809,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Brewton,regular,,,,,,,,,,,125,,4276,687,,1196,1566,,200,37,32,577,522,,655,,45,41,,233,,0.28,,,,,,,,,,,731,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Ozark,regular,,,,,,,,,,,126,,4472,861,,1237,1706,,216,32,63,741,645,,666,,44,56,,158,,0.277,,,,,,,,,,,906,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Dothan,regular,,,,,,,,,,,125,,4362,765,,1191,1685,,200,54,62,633,481,,668,,72,66,,178,,0.273,,,,,,,,,,,705,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Troy,regular,,,,,,,,,,,120,,4188,711,,1136,1568,,209,41,47,620,463,,705,,52,85,,113,,0.271,,,,,,,,,,,707,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Greenville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3239,1357,261,69,0,34,,,0.9460000000000001
1946,Alabama State League,Brewton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3175,1405,275,93,0,27,,,0.9430000000000001
1946,Alabama State League,Troy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,3129,1371,272,87,0,15,,,0.9430000000000001
1946,Alabama State League,Ozark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3273,1274,279,89,1,14,,,0.9420000000000001
1946,Alabama State League,Geneva,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3226,1207,293,83,0,25,,,0.9380000000000001
1946,Alabama State League,Dothan,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3273,1282,318,72,0,27,,,0.935
1946,Appalachian League,New River,regular,,,,,83,40,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Bristol,regular,,,,,72,51,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Elizabethton,regular,,,,,68,57,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Pulaski,regular,,,,,65,58,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Johnson City,regular,,,,,64,60,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Kingsport,regular,,,,,55,70,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Bluefield,regular,,,,,52,72,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Welch,regular,,,,,33,84,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Elizabethton,semifinal,Semifinal 1,,,,3,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Bristol,semifinal,Semifinal 1,,,,0,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,New River,semifinal,Semifinal 2,,,,3,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Pulaski,semifinal,Semifinal 2,,,,2,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,New River,final,,,,,4,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Elizabethton,final,,,,,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Pulaski,regular,,,,,,,,,,,124,,4544,1070,,1385,1971,,250,87,54,967,708,,672,,44,49,,125,,0.305,,,,,,,,,,,939,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Bristol,regular,,,,,,,,,,,123,,4321,840,,1304,1787,,205,100,26,710,547,,497,,45,55,,94,,0.302,,,,,,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,New River,regular,,,,,,,,,,,123,,4330,872,,1273,1772,,284,52,37,771,598,,558,,41,56,,67,,0.294,,,,,,,,,,,595,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Kingsport,regular,,,,,,,,,,,125,,4300,760,,1199,1640,,211,43,48,628,481,,702,,48,66,,153,,0.279,,,,,,,,,,,819,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Elizabethton,regular,,,,,,,,,,,126,,4406,723,,1209,1616,,191,60,32,598,400,,660,,43,42,,198,,0.274,,,,,,,,,,,698,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Bluefield,regular,,,,,,,,,,,125,,4286,763,,1175,1575,,184,57,34,617,519,,679,,36,88,,87,,0.274,,,,,,,,,,,793,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Johnson City,regular,,,,,,,,,,,124,,4266,721,,1120,1507,,170,50,35,612,504,,689,,43,86,,97,,0.264,,,,,,,,,,,761,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Welch,regular,,,,,,,,,,,118,,4041,626,,1057,1450,,149,53,46,516,465,,741,,48,59,,80,,0.262,,,,,,,,,,,1064,,,,,,,,,,,,,,,,,,,,,,,
1946,Appalachian League,Bristol,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3170,1398,252,88,0,29,,,0.9480000000000001
1946,Appalachian League,New River,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3167,1353,250,88,1,11,,,0.9480000000000001
1946,Appalachian League,Kingsport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3185,1310,284,91,0,31,,,0.9410000000000001
1946,Appalachian League,Pulaski,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3174,1364,317,95,0,45,,,0.935
1946,Appalachian League,Bluefield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3160,1368,322,100,0,32,,,0.934
1946,Appalachian League,Johnson City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3160,1474,355,100,0,33,,,0.929
1946,Appalachian League,Elizabethton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3284,1287,353,81,0,33,,,0.928
1946,Appalachian League,Welch,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,2981,1358,434,74,0,40,,,0.909
1946,Blue Ridge League,Lenoir,regular,,,,,71,35,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Mount Airy,regular,,,,,59,45,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Radford,regular,,,,,53,55,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Galax,regular,,,,,30,78,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Lenoir,regular,,,,,,,,,,,109,,3650,743,,1017,1447,,190,60,40,631,480,,565,,27,43,,161,,0.279,,,,,,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Radford,regular,,,,,,,,,,,110,,3822,636,,1010,1339,,151,65,16,527,431,,471,,41,66,,102,,0.272,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Mount Airy,regular,,,,,,,,,,,105,,3692,659,,985,1315,,141,45,33,558,575,,719,,28,78,,92,,0.267,,,,,,,,,,,558,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Galax,regular,,,,,,,,,,,108,,3706,517,,978,1364,,136,71,36,469,353,,555,,37,27,,49,,0.264,,,,,,,,,,,972,,,,,,,,,,,,,,,,,,,,,,,
1946,Blue Ridge League,Lenoir,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,2667,1034,162,92,1,6,,,0.9580000000000001
1946,Blue Ridge League,Mount Airy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,2698,1131,188,61,0,4,,,0.9530000000000001
1946,Blue Ridge League,Radford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,2853,1121,248,79,0,11,,,0.9410000000000001
1946,Blue Ridge League,Galax,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,2691,1043,327,61,1,17,,,0.919
1946,Border League,Auburn,regular,,,,,72,44,0,0.621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Watertown,regular,,,,,69,51,0,0.575,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Kingston,regular,,,,,58,55,3,0.513,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Granby,regular,,,,,54,60,2,0.474,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Ogdensburg,regular,,,,,50,68,2,0.424,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Sherbrooke,regular,,,,,46,71,1,0.393,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Kingston,semifinal,Semifinal 1,,,,3,1,0,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Auburn,semifinal,Semifinal 1,,,,1,3,0,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Watertown,semifinal,Semifinal 2,,,,3,1,0,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Granby,semifinal,Semifinal 2,,,,1,3,0,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Watertown,final,,,,,4,2,0,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Kingston,final,,,,,2,4,0,0.333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Auburn,regular,,,,,,,,,,,116,,3862,905,,1242,1814,,215,54,83,754,571,,657,,43,72,,142,,0.313,,,,,,,,,,,681,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Watertown,regular,,,,,,,,,,,120,,4168,872,,1198,1726,,198,78,58,694,572,,472,,62,70,,94,,0.28700000000000003,,,,,,,,,,,642,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Ogdensburg,regular,,,,,,,,,,,119,,3873,658,,1055,1605,,148,72,86,582,522,,614,,39,75,,109,,0.272,,,,,,,,,,,990,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Granby,regular,,,,,,,,,,,116,,4324,604,,1134,1611,,276,39,41,524,623,,625,,26,74,,78,,0.262,,,,,,,,,,,696,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Sherbrooke,regular,,,,,,,,,,,117,,4098,513,,965,1261,,118,29,40,415,531,,487,,22,71,,149,,0.23500000000000001,,,,,,,,,,,744,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Kingston,regular,,,,,,,,,,,116,,3844,863,,886,1296,,196,32,59,616,628,,649,,24,55,,110,,0.231,,,,,,,,,,,666,,,,,,,,,,,,,,,,,,,,,,,
1946,Border League,Auburn,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,2789,1330,241,87,,20,,,0.9450000000000001
1946,Border League,Watertown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,3066,1246,258,76,,75,,,0.9440000000000001
1946,Border League,Kingston,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,2926,1081,253,71,,24,,,0.9410000000000001
1946,Border League,Granby,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,2882,1402,278,82,,16,,,0.9380000000000001
1946,Border League,Sherbrooke,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,2763,1150,261,73,,32,,,0.936
1946,Border League,Ogdensburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,2644,1226,301,56,,34,,,0.928
1946,Canadian-American League,Three Rivers,regular,,,,,72,49,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Pittsfield,regular,,,,,69,47,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Rome,regular,,,,,72,52,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Oneonta,regular,,,,,68,54,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Amsterdam,regular,,,,,61,58,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Gloversville-Johnstown,regular,,,,,53,67,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Schenectady,regular,,,,,45,75,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Quebec,regular,,,,,41,79,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Three Rivers,semifinal,Semifinal 1,,,,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Rome,semifinal,Semifinal 1,,,,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Pittsfield,semifinal,Semifinal 2,,,,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Oneonta,semifinal,Semifinal 2,,,,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Three Rivers,final,,,,,4,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Pittsfield,final,,,,,1,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Pittsfield,regular,,,,,,,,,,,118,,3927,637,,1054,1444,,160,55,40,538,523,,543,,24,94,,109,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Rome,regular,,,,,,,,,,,125,,4077,695,,1087,1403,,155,22,39,585,609,,383,,21,91,,84,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Amsterdam,regular,,,,,,,,,,,120,,4012,659,,1062,1396,,165,41,29,561,626,,518,,29,76,,83,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Oneonta,regular,,,,,,,,,,,122,,4066,649,,1073,1379,,144,54,18,531,561,,610,,51,75,,166,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Three Rivers,regular,,,,,,,,,,,121,,3901,684,,1017,1371,,189,42,27,599,647,,564,,35,59,,137,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Gloversville-Johnstown,regular,,,,,,,,,,,122,,4012,636,,1044,1387,,156,41,35,546,542,,503,,33,94,,98,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Quebec,regular,,,,,,,,,,,121,,3873,519,,920,1196,,136,37,22,428,521,,585,,24,111,,86,,0.23800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Schenectady,regular,,,,,,,,,,,121,,3844,568,,905,1188,,164,22,25,459,542,,563,,32,39,,104,,0.23500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Canadian-American League,Oneonta,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,4690,3072,1404,214,138,0,30,,943,0.9540000000000001
1946,Canadian-American League,Rome,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4779,3130,1408,241,95,0,14,,1012,0.95
1946,Canadian-American League,Pittsfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,4460,3009,1214,237,101,1,13,,951,0.9470000000000001
1946,Canadian-American League,Three Rivers,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,4444,3001,1201,242,87,0,26,,964,0.9460000000000001
1946,Canadian-American League,Gloversville-Johnstown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,4656,3056,1330,270,86,0,20,,980,0.9420000000000001
1946,Canadian-American League,Amsterdam,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,4685,3047,1360,278,105,0,26,,1050,0.9410000000000001
1946,Canadian-American League,Quebec,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,4648,2947,1398,303,101,1,31,,949,0.935
1946,Canadian-American League,Schenectady,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,4575,2955,1323,297,92,1,16,,902,0.935
1946,East Texas League,Henderson,regular,,,,,83,56,2,0.597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,regular,,,,,81,58,0,0.582,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Tyler,regular,,,,,76,63,0,0.547,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Greenville,regular,,,,,71,67,0,0.514,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Sherman,regular,,,,,70,70,0,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Paris,regular,,,,,68,72,0,0.486,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Jacksonville,regular,,,,,60,78,1,0.435,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Lufkin,regular,,,,,47,92,1,0.338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,semifinal,Semifinal 1,,,,4,3,0,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Greenville,semifinal,Semifinal 1,,,,3,4,0,0.429,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,semifinal,Semifinal 2,,,,4,1,0,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Tyler,semfinal,Semifinal 2,,,,1,4,0,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,final,,,,,4,2,0,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,final,,,,,2,4,0,0.333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,regular,,,,,,,,,,,141,,5049,889,,1504,2112,,255,40,91,817,536,,569,,63,104,,112,,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Sherman,regular,,,,,,,,,,,140,,4839,859,,1409,2068,,225,19,132,788,627,,570,,64,68,,87,,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
