league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1910,Carolina Association,Greensboro,regular,,,,,,,,,111,,3492,281,,725,,,,,,,,,,,,161,,,,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Carolina Association,Charlotte,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887,1341,229,,,,,,0.949
1910,Carolina Association,Greenville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992,1345,239,,,,,,0.948
1910,Carolina Association,Anderson,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951,1455,248,,,,,,0.947
1910,Carolina Association,Winston-Salem,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917,1496,267,,,,,,0.943
1910,Carolina Association,Greensboro,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2921,1365,262,,,,,,0.943
1910,Carolina Association,Spartanburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909,1402,336,,,,,,0.928
1910,Eastern League,Rochester,regular,,,92,61,,0.601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Newark,regular,,,88,66,,0.571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Baltimore,regular,,,83,70,,0.542,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Toronto,regular,,,80,72,,0.526,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Montreal,regular,,,71,80,,0.47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Buffalo,regular,,,69,81,,0.46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Jersey City,regular,,,66,88,,0.432,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Providence,regular,,,61,92,,0.399,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Toronto,regular,,,,,,,,,155,,4975,569,,1265,,,153,59,28,,,,,,,191,,191,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Baltimore,regular,,,,,,,,,156,,5108,632,,1286,,,132,64,34,,,,,,,191,,171,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Rochester,regular,,,,,,,,,159,,5194,609,,1289,,,167,76,14,,,,,,,219,,210,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Buffalo,regular,,,,,,,,,153,,4892,506,,1203,,,137,49,7,,,,,,,218,,196,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Newark,regular,,,,,,,,,156,,5055,568,,1213,,,173,48,20,,,,,,,152,,227,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Jersey City,regular,,,,,,,,,157,,5105,543,,1166,,,136,80,36,,,,,,,197,,254,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Montreal,regular,,,,,,,,,154,,4920,467,,1114,,,163,36,17,,,,,,,202,,173,,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Providence,regular,,,,,,,,,156,,5052,448,,1134,,,150,50,10,,,,,,,180,,122,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4176,1911,256,,,,,,0.96
1910,Eastern League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,4099,2071,272,,,,,,0.958
1910,Eastern League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4093,1976,273,,,,,,0.957
1910,Eastern League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,4230,2135,296,,,,,,0.956
1910,Eastern League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4163,2211,293,,,,,,0.956
1910,Eastern League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,4027,1903,270,,,,,,0.956
1910,Eastern League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,4302,2010,296,,,,,,0.955
1910,Eastern League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4147,1860,310,,,,,,0.951
