league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1910,American Association,Kansas City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,7400,4478,2543,379,,,,,,0.9490000000000001
1910,American Association,Milwaukee,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,7061,4458,2236,367,,,,,,0.9480000000000001
1910,American Association,Louisville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,6913,4364,2175,374,,,,,,0.9460000000000001
1910,Blue Grass League,Paris,regular,,,,,80,47,,0.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Lexington,regular,,,,,69,56,,0.553,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Winchester,regular,,,,,63,59,,0.516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Richmond,regular,,,,,63,60,,0.512,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Frankfort,regular,,,,,60,61,,0.496,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Maysville,regular,,,,,37,89,,0.294,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Paris,regular,,,,,,,,,,,,,4173,510,,1016,,,160,44,20,,,,,,,163,,219,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Winchester,regular,,,,,,,,,,,,,3969,413,,950,,,146,32,8,,,,,,,149,,190,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Richmond,regular,,,,,,,,,,,,,3942,416,,908,,,136,27,12,,,,,,,177,,189,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Lexington,regular,,,,,,,,,,,,,4157,431,,908,,,151,35,14,,,,,,,196,,226,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Frankfort,regular,,,,,,,,,,,,,3944,355,,845,,,125,19,14,,,,,,,138,,167,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Maysville,regular,,,,,,,,,,,,,3965,305,,788,,,137,23,11,,,,,,,165,,182,,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Blue Grass League,Richmond,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238,1531,251,,,,,,0.95
1910,Blue Grass League,Lexington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520,1611,283,,,,,,0.9480000000000001
1910,Blue Grass League,Paris,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,1391,271,,,,,,0.9470000000000001
1910,Blue Grass League,Winchester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213,1640,273,,,,,,0.9470000000000001
1910,Blue Grass League,Frankfort,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,1635,290,,,,,,0.9440000000000001
1910,Blue Grass League,Maysville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189,1564,358,,,,,,0.93
1910,Central Association,Quincy,regular,,,,,88,50,,0.638,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Ottumwa,regular,,,,,80,57,,0.584,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Hannibal,regular,,,,,77,60,,0.562,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Galesburg,regular,,,,,69,67,,0.507,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Keokuk,regular,,,,,67,70,,0.489,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Monmouth,regular,,,,,62,72,,0.463,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Burlington,regular,,,,,56,81,,0.40900000000000003,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Kewanee,regular,,,,,48,91,,0.35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Ottumwa,regular,,,,,,,,,,,138,,4468,533,,1073,1473,,203,49,33,,313,,661,,,163,,254,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Hannibal,regular,,,,,,,,,,,136,,4316,427,,1007,1262,,171,21,14,,277,,534,,,193,,214,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Quincy,regular,,,,,,,,,,,140,,4626,499,,1063,1411,,190,31,32,,316,,812,,,182,,191,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Burlington,regular,,,,,,,,,,,137,,4352,433,,980,1251,,153,41,12,,409,,714,,,156,,173,,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Monmouth,regular,,,,,,,,,,,136,,4302,463,,975,1303,,156,44,28,,245,,667,,,227,,193,,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Keokuk,regular,,,,,,,,,,,139,,4536,374,,981,1227,,141,33,13,,261,,634,,,209,,260,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Galesburg,regular,,,,,,,,,,,137,,4372,384,,924,1191,,139,34,20,,236,,605,,,142,,138,,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Kewanee,regular,,,,,,,,,,,138,,4411,384,,960,1270,,166,33,26,,279,,812,,,160,,208,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Association,Hannibal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3667,1778,174,,,,,,0.969
1910,Central Association,Ottumwa,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,3714,1747,202,,,,,,0.964
1910,Central Association,Quincy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,5874,1810,228,,,,,,0.961
1910,Central Association,Galesburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3635,1544,216,,,,,,0.96
1910,Central Association,Monmouth,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3606,1723,240,,,,,,0.9570000000000001
1910,Central Association,Keokuk,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3830,1741,261,,,,,,0.9550000000000001
1910,Central Association,Kewanee,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,3776,1763,278,,,,,,0.9520000000000001
1910,Central Association,Burlington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3594,1657,300,,,,,,0.9460000000000001
1910,Central Kansas League,Ellsworth,regular,,,,,53,28,,0.654,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Clay Center,regular,,,,,48,33,,0.593,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Abilene,regular,,,,,44,33,,0.5710000000000001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Salina,regular,,,,,44,34,,0.5640000000000001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Concordia,regular,,,,,43,38,,0.531,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Manhattan,regular,,,,,35,48,,0.449,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Junction City,regular,,,,,34,48,,0.41500000000000004,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central Kansas League,Chapman,regular,,,,,18,62,,0.23500000000000001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,South Bend,regular,,,,,88,50,,0.638,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Fort Wayne,regular,,,,,79,58,,0.577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Dayton,regular,,,,,74,63,,0.54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Evansville,regular,,,,,70,67,,0.511,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Terre Haute,regular,,,,,63,74,,0.46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Zanesville,regular,,,,,61,76,,0.445,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Grand Rapids,regular,,,,,60,77,,0.438,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Wheeling,regular,,,,,53,82,,0.388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Fort Wayne,regular,,,,,,,,,,,141,,4513,420,,1135,,,201,44,21,,309,,,,,208,,171,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,South Bend,regular,,,,,,,,,,,141,,4481,496,,1086,,,144,55,6,,327,,,,,207,,193,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Dayton,regular,,,,,,,,,,,140,,4352,502,,1041,,,139,59,15,,386,,,,,209,,232,,0.23900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Evansville,regular,,,,,,,,,,,137,,4297,414,,986,,,126,37,43,,281,,,,,199,,195,,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Terre Haute,regular,,,,,,,,,,,140,,4308,411,,983,,,124,47,8,,350,,,,,187,,228,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Zanesville,regular,,,,,,,,,,,142,,4476,357,,988,,,153,38,19,,353,,,,,233,,176,,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Wheeling,regular,,,,,,,,,,,136,,4320,355,,935,,,118,39,12,,280,,,,,212,,142,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Grand Rapids,regular,,,,,,,,,,,139,,4354,384,,910,,,93,46,10,,319,,,,,168,,189,,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Central League,Zanesville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,3814,2031,203,,,,,,0.967
1910,Central League,Grand Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3663,1866,196,,,,,,0.966
1910,Central League,South Bend,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3757,1808,213,,,,,,0.964
1910,Central League,Terre Haute,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3663,1798,233,,,,,,0.9590000000000001
1910,Central League,Wheeling,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3586,1831,239,,,,,,0.9580000000000001
1910,Central League,Fort Wayne,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3705,1766,259,,,,,,0.9550000000000001
1910,Central League,Dayton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3684,1656,261,,,,,,0.9540000000000001
1910,Central League,Evansville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3622,1747,276,,,,,,0.9520000000000001
1910,Connecticut State League,Waterbury,regular,,,,,70,52,,0.5740000000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Bridgeport,regular,,,,,67,52,,0.5630000000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,New Britain,regular,,,,,69,55,,0.556,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,New Haven,regular,,,,,66,55,,0.545,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Hartford,regular,,,,,64,58,,0.525,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Springfield,regular,,,,,58,67,,0.466,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Northampton,regular,,,,,50,72,,0.40900000000000003,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Holyoke,regular,,,,,46,77,,0.373,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Waterbury,regular,,,,,,,,,,,124,,4079,525,,1015,,,183,61,10,,,,,,,173,,196,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Holyoke,regular,,,,,,,,,,,124,,4096,461,,1005,,,188,31,37,,,,,,,128,,160,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,New Britain,regular,,,,,,,,,,,126,,4074,514,,976,,,172,33,26,,,,,,,173,,267,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Hartford,regular,,,,,,,,,,,124,,3996,435,,955,,,160,58,15,,,,,,,152,,151,,0.23900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Bridgeport,regular,,,,,,,,,,,123,,4005,475,,948,,,145,67,9,,,,,,,143,,168,,0.23700000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Northampton,regular,,,,,,,,,,,123,,4093,404,,966,,,149,35,19,,,,,,,140,,182,,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,New Haven,regular,,,,,,,,,,,123,,3932,471,,917,,,160,50,11,,,,,,,171,,199,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,Springfield,regular,,,,,,,,,,,126,,4068,420,,941,,,160,32,15,,,,,,,152,,151,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Connecticut State League,New Haven,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3314,1610,216,,,,,,0.9580000000000001
1910,Connecticut State League,Hartford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3274,1378,221,,,,,,0.9550000000000001
1910,Connecticut State League,Waterbury,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3302,1740,232,,,,,,0.9550000000000001
1910,Connecticut State League,New Britain,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3314,1506,240,,,,,,0.9530000000000001
1910,Connecticut State League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3529,1761,279,,,,,,0.9470000000000001
1910,Connecticut State League,Northampton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3296,1600,273,,,,,,0.9470000000000001
1910,Connecticut State League,Holyoke,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3251,1606,298,,,,,,0.9420000000000001
1910,Connecticut State League,Bridgeport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3269,1513,313,,,,,,0.94
1910,Cotton States League,Greenwood,regular,,,,,71,36,,0.664,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Cotton States League,Jackson,regular,,,,,71,37,,0.658,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Cotton States League,Hattiesburg,regular,,,,,50,60,,0.455,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Cotton States League,Yazoo City,regular,,,,,44,62,,0.41500000000000004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Cotton States League,Vicksburg,regular,,,,,46,65,,0.41400000000000003,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Cotton States League,Meridian,regular,,,,,45,67,,0.402,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Fayetteville,regular/first,,,,,35,14,,0.714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Wilson,regular/first,,,,,30,20,,0.6000000000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Goldsboro,regular/first,,,,,22,27,,0.449,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Wilmington,regular/first,,,,,22,29,,0.431,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Raleigh,regular/first,,,,,20,28,,0.417,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Rocky Mount,regular/first,,,,,21,32,,0.396,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Rocky Mount,regular/second,,,,,22,13,,0.629,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Wilmington,regular/second,,,,,20,14,,0.588,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Raleigh,regular/second,,,,,18,17,,0.514,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Goldsboro,regular/second,,,,,17,17,,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Eastern Carolina League,Wilson,regular/second,,,,,14,19,,0.424,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
