league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1917,International League,Toronto,regular,,,,,93,61,,0.604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Providence,regular,,,,,89,61,,0.596,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Baltimore,regular,,,,,88,61,,0.591,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Newark,regular,,,,,86,68,,0.558,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Rochester,regular,,,,,72,82,,0.468,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Buffalo,regular,,,,,67,84,,0.444,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Montreal,regular,,,,,56,94,,0.373,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Richmond,regular,,,,,53,94,,0.361,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Toronto,regular,,,,,,,,,,,156,,5225,710,,1479,1892,,216,54,33,,495,,452,,,217,,201,,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Baltimore,regular,,,,,,,,,,,151,,5268,798,,1491,1934,,212,81,23,,544,,531,,,167,,171,,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Providence,regular,,,,,,,,,,,153,,5053,783,,1353,1818,,158,101,35,,578,,459,,,221,,207,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Montreal,regular,,,,,,,,,,,151,,5187,666,,1344,1838,,186,61,62,,572,,505,,,138,,121,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Richmond,regular,,,,,,,,,,,148,,4913,622,,1251,1686,,171,60,48,,518,,606,,,164,,155,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Rochester,regular,,,,,,,,,,,156,,5137,610,,1298,1585,,165,46,10,,552,,528,,,198,,190,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Newark,regular,,,,,,,,,,,157,,5234,639,,1310,1642,,182,48,18,,489,,578,,,212,,159,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Buffalo,regular,,,,,,,,,,,152,,4956,626,,1235,1596,,162,68,21,,555,,535,,,238,,128,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,International League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4212,1915,239,108,1,13,,,0.962
1917,International League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,4255,1926,249,89,0,20,,,0.961
1917,International League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,4059,1961,267,118,0,23,,,0.958
1917,International League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4175,2073,289,107,0,15,,,0.956
1917,International League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,4116,1893,283,88,1,19,,,0.955
1917,International League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,4127,1969,302,96,0,13,,,0.953
1917,International League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,3978,2033,321,104,2,14,,,0.949
1917,International League,Richmond,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,3876,1864,310,119,1,16,,,0.949
