league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1914,Canadian League,Erie,regular,,,64,57,,0.529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Canadian League,Toronto,regular,,,55,55,,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Canadian League,St. Thomas,regular,,,48,60,,0.444,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Canadian League,Peterboro,regular,,,49,62,,0.441,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Canadian League,Hamilton,regular,,,47,66,,0.416,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Canadian League,Brantford,regular,,,46,68,,0.404,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Waterloo,regular,,,78,51,1,0.605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Burlington,regular,,,75,53,0,0.586,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Muscatine,regular,,,72,53,2,0.576,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Clinton,regular,,,67,61,1,0.523,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Cedar Rapids,regular,,,64,60,0,0.516,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Keokuk,regular,,,52,76,0,0.406,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Marshalltown,regular,,,52,76,0,0.406,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Galesburg,regular,,,49,79,0,0.383,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Waterloo,regular,,,,,,,,,130,,4191,543,,1110,1494,,,,,,,,,,,259,,144,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Burlington,regular,,,,,,,,,128,,4315,331,,1134,1593,,,,,,,,,,,98,,226,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Cedar Rapids,regular,,,,,,,,,124,,4037,524,,989,1465,,,,,,,,,,,150,,210,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Marshalltown,regular,,,,,,,,,128,,4075,491,,999,1311,,,,,,,,,,,183,,132,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Galesburg,regular,,,,,,,,,128,,4157,514,,994,1360,,,,,,,,,,,129,,176,,0.23900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Clinton,regular,,,,,,,,,129,,4214,475,,1002,1375,,,,,,,,,,,107,,183,,0.23800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Keokuk,regular,,,,,,,,,128,,4265,532,,1003,1407,,,,,,,,,,,82,,156,,0.23500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Muscatine,regular,,,,,,,,,127,,4029,523,,895,1335,,,,,,,,,,,139,,151,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Association,Clinton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,3387,1440,192,,,,,,0.96
1914,Central Association,Waterloo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,3483,1611,217,,,,,,0.9590000000000001
1914,Central Association,Muscatine,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,3349,1426,236,,,,,,0.9520000000000001
1914,Central Association,Cedar Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3238,1462,253,,,,,,0.9490000000000001
1914,Central Association,Burlington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,3332,1513,263,,,,,,0.9480000000000001
1914,Central Association,Marshalltown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,3307,1469,272,,,,,,0.9460000000000001
1914,Central Association,Galesburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,3288,1486,279,,,,,,0.9450000000000001
1914,Central Association,Keokuk,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,3284,1588,344,,,,,,0.934
1914,Central League,Dayton,regular,,,85,49,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Evansville,regular,,,73,54,,0.575,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Fort Wayne,regular,,,64,70,,0.478,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Terre Haute,regular,,,61,71,,0.462,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Grand Rapids,regular,,,58,72,,0.446,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Evansville,regular,,,,,,,,,132,,4314,628,,1197,1668,,198,57,53,,427,,588,,,237,,150,,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Dayton,regular,,,,,,,,,134,,4510,646,,1198,1639,,208,58,39,,386,,502,,,171,,176,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Terre Haute,regular,,,,,,,,,134,,4425,535,,1175,1547,,172,67,22,,340,,527,,,231,,102,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Grand Rapids,regular,,,,,,,,,132,,4339,515,,1091,1473,,197,37,37,,384,,639,,,164,,130,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Fort Wayne,regular,,,,,,,,,136,,4492,504,,1118,1446,,152,52,24,,373,,600,,,153,,166,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central League,Terre Haute,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,5343,3510,1641,192,56,,2,,895,0.964
1914,Central League,Evansville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,5209,3497,1498,214,60,,16,,843,0.9590000000000001
1914,Central League,Fort Wayne,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,5623,3592,1796,235,71,,22,,877,0.9560000000000001
1914,Central League,Dayton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,5412,3582,1586,244,80,,18,,842,0.9550000000000001
1914,Central League,Grand Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,5482,3482,1706,294,70,,23,,833,0.9480000000000001
1914,Central Texas League,Waxahachie,regular/first,,,26,15,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Ennis,regular/first,,,23,18,,0.561,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Corsicana,regular/first,,,21,20,,0.512,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Italy,regular/first,,,19,21,,0.475,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,West,regular/first,,,17,20,,0.459,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Hillsboro,regular/first,,,12,24,,0.333,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,West,regular/second,,,12,6,,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Italy,regular/second,,,10,8,,0.556,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Waxahachie,regular/second,,,9,8,,0.529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Hillsboro,regular/second,,,9,9,,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Ennis,regular/second,,,8,10,,0.444,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,Waxahachie,final,,,3,2,,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Central Texas League,West,final,,,2,3,,0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Colonial League,Fall River,regular,,,62,37,,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Colonial League,New Bedford,regular,,,60,40,,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Colonial League,Woonsocket,regular,,,49,48,,0.506,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Colonial League,Taunton,regular,,,44,54,,0.449,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Colonial League,Pawtucket,regular,,,45,56,,0.446,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Colonial League,Brockton,regular,,,36,61,,0.371,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New London,regular,,,81,35,,0.699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Waterbury,regular,,,69,51,,0.575,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Bridgeport,regular,,,67,56,,0.545,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Hartford,regular,,,62,56,,0.525,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Springfield,regular,,,63,61,,0.508,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Pittsfield,regular,,,60,63,,0.488,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New Haven,regular,,,54,64,,0.458,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New Britain,regular,,,27,97,,0.218,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Waterbury,regular,,,,,,,,,120,,4020,550,,1064,,,232,54,19,,,,,,,133,,196,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New London,regular,,,,,,,,,118,,3933,552,,1020,,,182,49,5,,,,,,,142,,263,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Hartford,regular,,,,,,,,,118,,3868,445,,962,,,142,42,4,,,,,,,182,,185,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Bridgeport,regular,,,,,,,,,125,,4131,570,,1014,,,166,60,9,,,,,,,147,,267,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Springfield,regular,,,,,,,,,126,,4104,460,,1013,,,169,32,21,,,,,,,154,,201,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New Haven,regular,,,,,,,,,118,,3916,430,,943,,,132,31,11,,,,,,,127,,156,,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,Pittsfield,regular,,,,,,,,,125,,3991,433,,943,,,156,30,3,,,,,,,115,,219,,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New Britain,regular,,,,,,,,,123,,4051,362,,900,,,135,24,8,,,,,,,118,,144,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Eastern Association,New London,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,3222,1455,171,,,,,,0.965
1914,Eastern Association,Bridgeport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3367,1728,207,,,,,,0.961
1914,Eastern Association,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3356,1647,243,,,,,,0.9540000000000001
1914,Eastern Association,Pittsfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3287,1663,248,,,,,,0.9520000000000001
1914,Eastern Association,New Haven,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,3050,1574,266,,,,,,0.95
1914,Eastern Association,Waterbury,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,3231,1511,270,,,,,,0.9460000000000001
1914,Eastern Association,New Britain,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3175,1521,268,,,,,,0.9460000000000001
1914,Eastern Association,Hartford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,3241,1647,293,,,,,,0.9440000000000001
1914,Georgia-Alabama League,Selma,regular,,,60,35,,0.632,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,Newnan,regular,,,56,37,,0.602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,La Grange,regular,,,55,43,,0.561,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,Opelika,regular,,,52,45,,0.536,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,Rome,regular,,,46,50,,0.479,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,Anniston,regular,,,41,54,,0.432,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,Talledega,regular,,,37,51,,0.42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia-Alabama League,Gadsden,regular,,,32,55,,0.368,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Thomasville,regular/first,,,29,22,,0.569,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Cordele,regular/first,,,29,23,,0.558,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Valdosta,regular/first,,,28,25,,0.528,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Waycross,regular/first,,,28,26,,0.519,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Americus,regular/first,,,23,30,,0.434,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Brunswick,regular/first,,,21,32,,0.396,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Americus,regular/second,,,34,17,,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Brunswick,regular/second,,,32,19,,0.627,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Cordele,regular/second,,,28,21,,0.571,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Waycross,regular/second,,,25,27,,0.481,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Thomasville,regular/second,,,24,28,,0.463,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Valdosta,regular/second,,,13,44,,0.228,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Americus,final,,,4,0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Georgia State League,Thomasville,final,,,0,4,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Champaign,regular,,,62,27,,0.696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Ottawa,regular,,,47,38,,0.553,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Streator,regular,,,40,48,,0.454,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,LaSalle,regular,,,26,60,,0.302,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Lincoln,regular,,,32,15,,0.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Kankakee,regular,,,14,32,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Champaign,regular,,,,,,,,,,,2769,442,,,,599,127,48,23,,,,468,,,115,,175,,0.28800000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Streator,regular,,,,,,,,,,,2917,386,,,,669,100,44,12,,,,382,,,87,,71,,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Ottawa,regular,,,,,,,,,,,2724,401,,,,607,103,43,8,,,,354,,,112,,103,,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Lincoln,regular,,,,,,,,,,,1557,213,,,,317,77,13,1,,,,251,,,69,,76,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,LaSalle,regular,,,,,,,,,,,2342,267,,,,495,78,25,10,,,,344,,,103,,78,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Kankakee,regular,,,,,,,,,,,1664,189,,,,338,55,10,3,,,,232,,,56,,90,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Illinois-Missouri League,Lincoln,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,641,98,,,,,,0.9520000000000001
1914,Illinois-Missouri League,LaSalle,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863,1048,151,,,,,,0.9510000000000001
1914,Illinois-Missouri League,Streator,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,1112,203,,,,,,0.9460000000000001
1914,Illinois-Missouri League,Champaign,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,1014,184,,,,,,0.922
1914,Illinois-Missouri League,Kankakee,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,645,163,,,,,,0.922
1914,Illinois-Missouri League,Ottawa,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121,981,217,,,,,,0.914
1914,Indiana-Illinois-Iowa League,Davenport,regular,,,83,53,0,0.61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Peoria,regular,,,81,57,0,0.587,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Springfield,regular,,,74,59,1,0.556,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Decatur,regular,,,72,64,1,0.529,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Dubuque,regular,,,65,69,0,0.485,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
