league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1913,Canadian League,Guelph,regular,,,,,54,49,,0.524,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Canadian League,Hamilton,regular,,,,,52,52,,0.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Canadian League,Berlin,regular,,,,,37,67,,0.356,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Canadian League,Brantford,regular,,,,,31,73,,0.298,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Newark,regular,,,,,95,57,,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Rochester,regular,,,,,92,62,,0.597,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Baltimore,regular,,,,,77,73,,0.513,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Buffalo,regular,,,,,78,75,,0.51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Montreal,regular,,,,,74,77,,0.49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Providence,regular,,,,,69,80,,0.463,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Toronto,regular,,,,,70,83,,0.458,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Jersey City,regular,,,,,53,101,,0.344,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Rochester,regular,,,,,,,,,,,156,,5234,710,,1434,1884,,192,78,34,,595,,548,,,175,,169,,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Newark,regular,,,,,,,,,,,154,,4909,613,,1339,1669,,164,65,12,,354,,459,,,251,,219,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Baltimore,regular,,,,,,,,,,,154,,5007,659,,1340,1696,,166,68,18,,451,,536,,,182,,260,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Providence,regular,,,,,,,,,,,152,,5041,684,,1353,1779,,136,112,22,,520,,617,,,165,,179,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Montreal,regular,,,,,,,,,,,156,,5155,588,,1354,1698,,172,56,20,,479,,534,,,173,,148,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Buffalo,regular,,,,,,,,,,,155,,5134,563,,1336,1767,,195,73,30,,500,,659,,,173,,184,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Toronto,regular,,,,,,,,,,,155,,5142,607,,1337,1710,,196,48,27,,489,,482,,,160,,195,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Jersey City,regular,,,,,,,,,,,157,,5302,482,,1330,1755,,146,96,29,,252,,489,,,133,,149,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,International League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,6460,4153,2076,231,,,14,,,0.964
1913,International League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,6404,4154,2005,245,,,6,,,0.962
1913,International League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,6418,4130,2032,256,,,9,,,0.96
1913,International League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,6505,4200,2023,282,,,13,,,0.957
1913,International League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,6355,4127,1945,283,,,14,,,0.955
1913,International League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,6535,4165,2068,302,,,6,,,0.954
1913,International League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,6306,4058,1951,297,,,11,,,0.953
1913,International League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,6179,4034,1842,303,,,16,,,0.952
1913,Pacific Coast League,Portland,regular,,,,,109,86,,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Sacramento,regular,,,,,103,94,,0.523,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Venice,regular,,,,,107,102,,0.512,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,San Francisco,regular,,,,,104,103,,0.502,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Los Angeles,regular,,,,,100,108,,0.484,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Oakland,regular,,,,,90,120,,0.429,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Portland,regular,,,,,,,,,,,199,,6649,757,,1838,,,285,67,27,,,,,,,234,,280,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Sacramento,regular,,,,,,,,,,,202,,6498,789,,1694,,,262,77,47,,,,,,,274,,348,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,San Francisco,regular,,,,,,,,,,,207,,6603,734,,1694,,,223,44,28,,,,,,,269,,413,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Venice,regular,,,,,,,,,,,212,,6809,805,,1741,,,311,97,44,,,,,,,213,,245,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Los Angeles,regular,,,,,,,,,,,210,,6878,811,,1746,,,217,93,46,,,,,,,249,,406,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Oakland,regular,,,,,,,,,,,214,,7002,730,,1684,,,220,63,41,,,,,,,223,,279,,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Pacific Coast League,Portland,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,5332,2554,304,,,,,,0.963
1913,Pacific Coast League,Sacramento,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,5413,2651,310,,,,,,0.963
1913,Pacific Coast League,San Francisco,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,5540,2627,320,,,,,,0.962
1913,Pacific Coast League,Oakland,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,5775,2877,346,,,,,,0.962
1913,Pacific Coast League,Venice,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,5656,2904,351,,,,,,0.96
1913,Pacific Coast League,Los Angeles,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,5542,2971,404,,,,,,0.955
1913,Southern Association,Atlanta,regular,,,,,81,56,8,0.591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,Mobile,regular,,,,,81,57,3,0.587,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,Birmingham,regular,,,,,74,64,6,0.536,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,Chattanooga,regular,,,,,70,64,7,0.523,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,Montgomery,regular,,,,,68,69,6,0.496,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,Memphis,regular,,,,,64,74,6,0.463,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,Nashville,regular,,,,,62,76,4,0.446,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Southern Association,New Orleans,regular,,,,,45,85,13,0.346,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
