league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1909,Eastern League,Baltimore,regular,,,,,,,,,156,,5073,544,,1232,,,143,65,13,,,,,,,188,,176,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Eastern League,Newark,regular,,,,,,,,,156,,5038,555,,1178,,,192,47,22,,,,,,,176,,221,,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Eastern League,Montreal,regular,,,,,,,,,154,,5021,473,,1129,,,156,46,12,,,,,,,154,,160,,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Eastern League,Buffalo,regular,,,,,,,,,153,,4925,511,,1107,,,131,65,9,,,,,,,196,,216,,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Eastern League,Jersey City,regular,,,,,,,,,154,,5039,476,,1108,,,115,55,38,,,,,,,177,,194,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Eastern League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,4067,2014,245,,,,,,0.96
1909,Eastern League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4265,1881,264,,,,,,0.959
1909,Eastern League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4189,1877,263,,,,,,0.958
1909,Eastern League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4064,1880,268,,,,,,0.957
1909,Eastern League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4195,2041,288,,,,,,0.956
1909,Eastern League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4117,1971,280,,,,,,0.955
1909,Eastern League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4104,1915,320,,,,,,0.95
1909,Eastern League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4141,1837,322,,,,,,0.949
1909,Southern Association,Atlanta,regular,,,87,49,,0.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,Nashville,regular,,,82,55,,0.594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,Montgomery,regular,,,76,60,,0.559,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,New Orleans,regular,,,73,64,,0.533,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,Mobile,regular,,,64,77,,0.454,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,Birmingham,regular,,,60,79,,0.429,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,Little Rock,regular,,,59,80,,0.424,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Southern Association,Memphis,regular,,,51,88,,0.367,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
