league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1909,Carolina Association,Winston-Salem,regular,,,,,,,,,,,112,,3452,352,,737,,,,,,,,,,,,224,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Carolina Association,Anderson,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049,1412,246,,,,,,0.948
1909,Carolina Association,Greensboro,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035,1381,241,,,,,,0.948
1909,Carolina Association,Winston-Salem,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2964,1514,250,,,,,,0.947
1909,Carolina Association,Greenville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946,1434,250,,,,,,0.946
1909,Carolina Association,Charlotte,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,1416,252,,,,,,0.945
1909,Carolina Association,Spartanburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963,1400,304,,,,,,0.935
1909,Central Association,Burlington,regular,,,,,83,51,,0.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Hannibal,regular,,,,,83,53,,0.61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Keokuk,regular,,,,,80,57,,0.584,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Kewanee,regular,,,,,73,61,,0.544,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Waterloo,regular,,,,,64,69,,0.481,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Quincy,regular,,,,,62,73,,0.459,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Jacksonville,regular,,,,,46,84,,0.354,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Ottumwa,regular,,,,,48,91,,0.34500000000000003,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Burlington,regular,,,,,,,,,,,,,4393,,,1112,,,,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Hannibal,regular,,,,,,,,,,,,,4230,,,1041,,,,,,,,,,,,,,,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Kewanee,regular,,,,,,,,,,,,,4264,,,1024,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Quincy,regular,,,,,,,,,,,,,4375,,,992,,,,,,,,,,,,,,,,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Keokuk,regular,,,,,,,,,,,,,4479,,,998,,,,,,,,,,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Waterloo,regular,,,,,,,,,,,,,4306,,,922,,,,,,,,,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Ottumwa,regular,,,,,,,,,,,,,4356,,,916,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Jacksonville,regular,,,,,,,,,,,,,4199,,,875,,,,,,,,,,,,,,,,0.20800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central Association,Hannibal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633,1716,186,,,,,,0.966
1909,Central Association,Waterloo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678,1803,236,,,,,,0.9590000000000001
1909,Central Association,Keokuk,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775,1763,262,,,,,,0.9550000000000001
1909,Central Association,Ottumwa,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,1958,276,,,,,,0.9530000000000001
1909,Central Association,Burlington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3619,1698,272,,,,,,0.9510000000000001
1909,Central Association,Kewanee,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563,1749,287,,,,,,0.9490000000000001
1909,Central Association,Jacksonville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,1673,282,,,,,,0.9480000000000001
1909,Central Association,Quincy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628,1747,317,,,,,,0.9440000000000001
1909,Central League,Wheeling,regular,,,,,83,50,,0.624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,Zanesville,regular,,,,,75,58,,0.5640000000000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,Fort Wayne,regular,,,,,71,66,,0.518,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,Grand Rapids,regular,,,,,67,65,,0.508,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,Terre Haute,regular,,,,,65,73,,0.47100000000000003,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,South Bend,regular,,,,,64,72,,0.47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,Evansville,regular,,,,,58,78,,0.426,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Central League,Dayton,regular,,,,,56,77,,0.421,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Hartford,regular,,,,,74,44,,0.627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Holyoke,regular,,,,,68,53,,0.562,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,New Britain,regular,,,,,64,55,,0.538,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Waterbury,regular,,,,,64,61,,0.512,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Springfield,regular,,,,,60,63,,0.488,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,New Haven,regular,,,,,59,65,,0.47600000000000003,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Northampton,regular,,,,,54,68,,0.443,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Bridgeport,regular,,,,,44,78,,0.361,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,New Britain,regular,,,,,,,,,,,,,4085,618,,1133,,,,,,,,,,,,,,,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Waterbury,regular,,,,,,,,,,,,,4061,586,,1050,,,,,,,,,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,New Haven,regular,,,,,,,,,,,,,4099,580,,1030,,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Springfield,regular,,,,,,,,,,,,,4203,593,,1056,,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Holyoke,regular,,,,,,,,,,,,,4282,671,,1066,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Hartford,regular,,,,,,,,,,,,,4245,591,,1059,,,,,,,,,,,,,,,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Bridgeport,regular,,,,,,,,,,,,,4174,518,,1023,,,,,,,,,,,,,,,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Northampton,regular,,,,,,,,,,,,,4058,588,,956,,,,,,,,,,,,,,,,0.23500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Connecticut State League,Hartford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,1556,240,,,,,,0.9540000000000001
1909,Connecticut State League,Northampton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,1581,315,,,,,,0.94
1909,Connecticut State League,Holyoke,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3336,1608,314,,,,,,0.94
1909,Connecticut State League,Waterbury,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,1662,339,,,,,,0.936
1909,Connecticut State League,New Haven,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,1549,336,,,,,,0.934
1909,Connecticut State League,New Britain,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198,1545,341,,,,,,0.933
1909,Connecticut State League,Bridgeport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248,1603,356,,,,,,0.932
1909,Connecticut State League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362,1483,365,,,,,,0.93
1909,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,90,48,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Springfield,regular,,,,,81,53,,0.604,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Davenport,regular,,,,,77,59,,0.5660000000000001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,70,67,,0.511,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Peoria,regular,,,,,69,67,,0.507,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,64,71,,0.47400000000000003,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Decatur,regular,,,,,63,73,,0.463,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,31,107,,0.225,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,,,,,,,,,4368,520,,1063,1376,,153,59,14,,,,,,,211,,253,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Springfield,regular,,,,,,,,,,,,,4544,526,,1095,1423,,161,46,25,,,,,,,171,,168,,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,,,,,,,,,4361,447,,1049,1287,,135,38,9,,,,,,,226,,245,,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,,,,,,,,,4696,475,,1123,1476,,148,74,19,,,,,,,212,,164,,0.23900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Peoria,regular,,,,,,,,,,,,,4555,468,,1090,1351,,142,49,7,,,,,,,180,,287,,0.23900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Davenport,regular,,,,,,,,,,,,,4410,483,,946,1142,,109,33,7,,,,,,,201,,182,,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Decatur,regular,,,,,,,,,,,,,4275,380,,903,1136,,119,39,12,,,,,,,194,,174,,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,,,,,,,,,4535,330,,900,1096,,92,37,10,,,,,,,139,,155,,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Illinois-Indiana-Iowa League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718,1664,212,,,,,,0.962
1909,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788,1710,228,,,,,,0.96
1909,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556,1773,233,,,,,,0.9580000000000001
1909,Illinois-Indiana-Iowa League,Decatur,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,1561,255,,,,,,0.9530000000000001
1909,Illinois-Indiana-Iowa League,Davenport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683,1844,297,,,,,,0.9490000000000001
1909,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621,2098,310,,,,,,0.9490000000000001
1909,Illinois-Indiana-Iowa League,Peoria,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,1645,326,,,,,,0.9420000000000001
1909,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679,1902,376,,,,,,0.937
