league.year,league.name,person.ref,person.name.last,person.name.given,person.bats,person.throws,phase.name,S_STINT,entry.name,B_G,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,B_AVG_RANK,P_G,P_GS,P_CG,P_SHO,P_TO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_SO,P_HP,P_SH,P_WP,P_BK,P_SB,P_ERA,P_ERA_RANK,F_1B_POS,F_1B_G,F_1B_TC,F_1B_PO,F_1B_A,F_1B_E,F_1B_DP,F_1B_TP,F_1B_PCT,F_2B_POS,F_2B_G,F_2B_TC,F_2B_PO,F_2B_A,F_2B_E,F_2B_DP,F_2B_TP,F_2B_PCT,F_3B_POS,F_3B_G,F_3B_TC,F_3B_PO,F_3B_A,F_3B_E,F_3B_DP,F_3B_TP,F_3B_PCT,F_SS_POS,F_SS_G,F_SS_TC,F_SS_PO,F_SS_A,F_SS_E,F_SS_DP,F_SS_TP,F_SS_PCT,F_OF_POS,F_OF_G,F_OF_TC,F_OF_PO,F_OF_A,F_OF_E,F_OF_DP,F_OF_TP,F_OF_PCT,F_LF_POS,F_LF_G,F_LF_TC,F_LF_PO,F_LF_A,F_LF_E,F_LF_DP,F_LF_TP,F_LF_PCT,F_CF_POS,F_CF_G,F_CF_TC,F_CF_PO,F_CF_A,F_CF_E,F_CF_DP,F_CF_TP,F_CF_PCT,F_RF_POS,F_RF_G,F_RF_TC,F_RF_PO,F_RF_A,F_RF_E,F_RF_DP,F_RF_TP,F_RF_PCT,F_C_POS,F_C_G,F_C_INN,F_C_TC,F_C_PO,F_C_A,F_C_E,F_C_DP,F_C_TP,F_C_PB,F_C_SB,F_C_CS,F_C_PCT,F_P_POS,F_P_G,F_P_TC,F_P_PO,F_P_A,F_P_E,F_P_DP,F_P_TP,F_P_PCT,F_ALL_G,F_ALL_TC,F_ALL_PO,F_ALL_A,F_ALL_E,F_ALL_DP,F_ALL_TP,F_ALL_PCT
1945.0,Ohio State League,B00163,Komer,Stuart,R,,regular,0,Newark,71.0,231.0,46.0,,73.0,118.0,,12.0,9.0,5.0,54.0,61.0,24.0,,1.0,0.0,,5.0,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00174,Heckman,Edward,L,,regular,0,Newark,38.0,130.0,15.0,,41.0,56.0,,8.0,2.0,1.0,36.0,14.0,19.0,,1.0,0.0,,0.0,,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00182,Belcastro,Joseph,R,,regular,0,Zanesville,104.0,307.0,68.0,,96.0,126.0,,17.0,5.0,1.0,60.0,89.0,51.0,,4.0,4.0,,7.0,,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00196,Vanhoff,Harold,R,,regular,0,Middletown,137.0,519.0,108.0,,162.0,249.0,,29.0,17.0,8.0,80.0,78.0,101.0,,5.0,8.0,,16.0,,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00207,Howerton,Carlson,L,,regular,0,Newark,95.0,375.0,62.0,,115.0,151.0,,10.0,10.0,2.0,49.0,12.0,66.0,,1.0,10.0,,9.0,,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00210,Long,Dale,L,,regular,1,Middletown,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00210,Long,Dale,L,,regular,2,Lima,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00210,Long,Dale,L,,regular,T,,103.0,386.0,54.0,,118.0,170.0,,23.0,7.0,5.0,78.0,33.0,65.0,,1.0,4.0,,17.0,,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00229,Beck,Theodore,R,,regular,0,Marion,130.0,488.0,76.0,,147.0,205.0,,25.0,6.0,7.0,82.0,38.0,90.0,,1.0,5.0,,8.0,,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00232,Sutherland,A. Joseph,R,,regular,0,Lima,140.0,522.0,96.0,,155.0,201.0,,30.0,8.0,0.0,92.0,55.0,22.0,,0.0,6.0,,32.0,,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00241,Scott,William,R,,regular,0,Middletown,134.0,468.0,113.0,,139.0,207.0,,16.0,11.0,10.0,100.0,73.0,102.0,,7.0,7.0,,33.0,,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00255,Johnson,Clarence,?,,regular,0,Zanesville,12.0,44.0,8.0,,13.0,18.0,,3.0,1.0,0.0,6.0,3.0,8.0,,0.0,0.0,,4.0,,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00264,Bolick,Troy,R,,regular,0,Springfield,138.0,517.0,87.0,,152.0,218.0,,36.0,6.0,6.0,103.0,63.0,35.0,,6.0,0.0,,12.0,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00278,Moore,Andrew,?,,regular,0,Marion,17.0,34.0,5.0,,10.0,19.0,,1.0,4.0,0.0,1.0,7.0,3.0,,1.0,3.0,,0.0,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00286,Morse,Richard,R,,regular,0,Middletown,131.0,487.0,83.0,,142.0,180.0,,22.0,5.0,2.0,86.0,29.0,24.0,,10.0,9.0,,7.0,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00293,Chapman,Homer,R,,regular,0,Middletown,108.0,431.0,95.0,,126.0,170.0,,18.0,7.0,4.0,65.0,65.0,44.0,,2.0,6.0,,50.0,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00308,Bull,Harland,R,,regular,0,Springfield,25.0,83.0,22.0,,24.0,35.0,,7.0,2.0,0.0,15.0,14.0,10.0,,4.0,1.0,,1.0,,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00319,Lewis,Milton,R,,regular,0,Marion,30.0,59.0,12.0,,17.0,23.0,,3.0,0.0,1.0,8.0,10.0,10.0,,0.0,2.0,,0.0,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00324,Belotti,James,R,,regular,0,Springfield,38.0,150.0,17.0,,43.0,48.0,,3.0,1.0,0.0,15.0,4.0,20.0,,2.0,0.0,,1.0,,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00335,Bierer,Wallace,R,,regular,0,Newark,27.0,84.0,12.0,,24.0,38.0,,7.0,2.0,1.0,17.0,7.0,18.0,,2.0,0.0,,1.0,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00343,Stewart,Jack,R,,regular,0,Springfield,17.0,63.0,5.0,,18.0,22.0,,4.0,0.0,0.0,7.0,3.0,12.0,,1.0,0.0,,1.0,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00356,Solis,Fernando,R,,regular,0,Lima,117.0,470.0,82.0,,134.0,169.0,,20.0,6.0,1.0,75.0,41.0,33.0,,5.0,8.0,,18.0,,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00362,Ott,Lou,L,,regular,0,Zanesville,135.0,461.0,82.0,,131.0,171.0,,16.0,9.0,2.0,74.0,83.0,84.0,,1.0,11.0,,23.0,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00370,Rightenburg,Floyd,R,,regular,0,Newark,68.0,230.0,41.0,,65.0,80.0,,8.0,2.0,1.0,31.0,23.0,21.0,,3.0,2.0,,10.0,,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00381,Hogue,Calvin,R,,regular,0,Newark,39.0,85.0,14.0,,24.0,32.0,,0.0,4.0,0.0,12.0,3.0,19.0,,0.0,1.0,,4.0,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00397,Carroll,Charles,L,,regular,0,Middletown,123.0,506.0,102.0,,142.0,199.0,,16.0,16.0,3.0,72.0,37.0,74.0,,2.0,7.0,,13.0,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00403,Davidson,James,R,,regular,0,Lima,27.0,57.0,14.0,,16.0,22.0,,4.0,1.0,0.0,15.0,12.0,9.0,,1.0,4.0,,1.0,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00416,Goldstone,Gilbert,R,,regular,0,Springfield,34.0,132.0,21.0,,37.0,45.0,,4.0,2.0,0.0,21.0,16.0,17.0,,1.0,3.0,,5.0,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00427,Elliott,Robert,L,,regular,0,Marion,10.0,25.0,6.0,,7.0,7.0,,0.0,0.0,0.0,1.0,2.0,4.0,,0.0,1.0,,1.0,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00434,Kilbreath,David,?,,regular,0,Marion,10.0,25.0,5.0,,7.0,8.0,,1.0,0.0,0.0,2.0,2.0,5.0,,0.0,1.0,,0.0,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00442,Lammers,Walter,R,,regular,0,Marion,129.0,466.0,78.0,,130.0,175.0,,20.0,11.0,1.0,60.0,43.0,48.0,,11.0,0.0,,37.0,,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00450,Hobbs,Robert,R,,regular,0,Newark,41.0,154.0,25.0,,43.0,68.0,,4.0,6.0,3.0,31.0,15.0,30.0,,2.0,2.0,,6.0,,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00469,Namit,George,L,,regular,0,Lima,16.0,54.0,12.0,,15.0,17.0,,0.0,1.0,0.0,3.0,9.0,7.0,,0.0,0.0,,0.0,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00475,Kinnaman,Robin,R,,regular,0,Lima,120.0,444.0,87.0,,121.0,158.0,,15.0,5.0,4.0,54.0,29.0,50.0,,13.0,10.0,,25.0,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00488,Esrang,Jack,R,,regular,0,Marion,46.0,165.0,37.0,,44.0,62.0,,5.0,5.0,1.0,22.0,19.0,18.0,,0.0,1.0,,3.0,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00491,Bartholomew,Robert,L,,regular,0,Zanesville,140.0,514.0,74.0,,136.0,158.0,,12.0,5.0,0.0,65.0,41.0,82.0,,1.0,19.0,,26.0,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
