league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1919,International League,Jersey City,regular,,,,,,,,,,,149,,4797,489,,1176,1498,,151,63,15,,,,,,,177,,115,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,International League,Binghamton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,5994,3828,1963,203,,,23,,,0.966
1919,International League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,6145,3976,1941,228,,,12,,,0.963
1919,International League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,6050,3980,1831,239,,,9,,,0.96
1919,International League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,6036,3912,1880,254,,,21,,,0.959
1919,International League,Reading,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,6100,3829,2010,261,,,21,,,0.957
1919,International League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,6154,3963,1902,269,,,6,,,0.956
1919,International League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,6214,3948,1980,286,,,12,,,0.954
1919,International League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,6130,4013,1808,309,,,7,,,0.95
1919,Michigan-Ontario League,Saginaw,regular,,,,,78,32,,0.709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Hamilton,regular,,,,,75,36,,0.676,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Battle Creek,regular,,,,,67,45,,0.598,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Brantford,regular,,,,,61,46,,0.579,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Bay City,regular,,,,,43,69,,0.384,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Kitchener,regular,,,,,41,69,,0.373,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,London,regular,,,,,41,70,,0.37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Flint,regular,,,,,35,74,,0.321,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Battle Creek,regular,,,,,,,,,,,110,,3633,561,,1059,1300,,128,46,7,,336,,359,,,198,,153,,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Saginaw,regular,,,,,,,,,,,102,,3372,573,,928,1289,,170,52,29,,367,,472,,,173,,168,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Hamilton,regular,,,,,,,,,,,111,,3678,597,,981,1382,,142,64,27,,362,,414,,,155,,221,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Flint,regular,,,,,,,,,,,100,,3329,444,,971,1199,,134,52,30,,311,,454,,,138,,142,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Brantford,regular,,,,,,,,,,,109,,3390,517,,863,1197,,145,48,31,,334,,510,,,202,,197,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Kitchener,regular,,,,,,,,,,,108,,3401,384,,841,1062,,93,43,14,,196,,486,,,134,,171,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,London,regular,,,,,,,,,,,108,,3468,409,,824,1026,,91,33,15,,337,,545,,,161,,149,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Bay City,regular,,,,,,,,,,,110,,3431,436,,806,1070,,147,51,5,,293,,333,,,161,,137,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Michigan-Ontario League,Hamilton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,4317,2890,1294,133,55,,,,,0.969
1919,Michigan-Ontario League,Battle Creek,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,4535,2861,1453,221,66,,,,,0.951
1919,Michigan-Ontario League,Brantford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,4409,2991,1404,214,60,,,,,0.951
1919,Michigan-Ontario League,Saginaw,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,4188,2709,1253,226,73,,,,,0.946
1919,Michigan-Ontario League,Kitchener,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,4310,2737,1338,235,64,,,,,0.945
1919,Michigan-Ontario League,Bay City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,4370,2794,1322,254,68,,,,,0.942
1919,Michigan-Ontario League,London,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,4480,2776,1411,293,72,,,,,0.955
1919,Michigan-Ontario League,Flint,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4067,2554,1235,287,45,,,,,0.93
