league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1907,American Association,Kansas City,regular,,,,,,,,,,,156,,4899,641,,1295,1617,,181,45,17,,,,,,,161,,215,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,American Association,St. Paul,regular,,,,,,,,,,,157,,4890,567,,1278,1648,,211,45,23,,,,,,,130,,163,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,American Association,Indianapolis,regular,,,,,,,,,,,156,,4752,505,,1210,1554,,149,69,19,,,,,,,197,,149,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,American Association,Louisville,regular,,,,,,,,,,,159,,5607,711,,1414,1765,,179,62,16,,,,,,,156,,208,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,American Association,Minneapolis,regular,,,,,,,,,,,153,,4884,602,,1230,1637,,193,59,32,,,,,,,136,,159,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,American Association,Milwaukee,regular,,,,,,,,,,,154,,4982,621,,1198,1537,,181,49,20,,,,,,,123,,197,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,American Association,Indianapolis,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,5937,3918,1786,233,,,,,,0.96
1907,American Association,Columbus,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,6472,4194,2019,259,,,,,,0.959
1907,American Association,Kansas City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,6798,4106,2366,326,,,,,,0.952
1907,American Association,Louisville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,6591,4194,2075,322,,,,,,0.951
1907,American Association,Toledo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,6616,4162,2115,339,,,,,,0.948
1907,American Association,St. Paul,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,6077,3894,1864,319,,,,,,0.947
1907,American Association,Minneapolis,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,6194,3958,1912,324,,,,,,0.947
1907,American Association,Milwaukee,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,6226,3958,1927,341,,,,,,0.945
1907,Central League,Springfield,regular,,,,,86,49,,0.637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Wheeling,regular,,,,,77,57,,0.575,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Canton,regular,,,,,69,64,,0.518,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Evansville,regular,,,,,68,69,,0.496,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Dayton,regular,,,,,66,71,,0.48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Terre Haute,regular,,,,,65,72,,0.474,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Grand Rapids,regular,,,,,60,76,,0.441,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,South Bend,regular,,,,,53,86,,0.38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Springfield,regular,,,,,,,,,,,138,,4566,687,,1224,,,,,,,,,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Dayton,regular,,,,,,,,,,,139,,4428,499,,1044,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,South Bend,regular,,,,,,,,,,,144,,4648,318,,1042,,,,,,,,,,,,,,,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Evansville,regular,,,,,,,,,,,138,,4337,505,,973,,,,,,,,,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Canton,regular,,,,,,,,,,,135,,4190,400,,886,,,,,,,,,,,,,,,,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Grand Rapids,regular,,,,,,,,,,,134,,3983,416,,852,,,,,,,,,,,,,,,,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Wheeling,regular,,,,,,,,,,,143,,4483,375,,1065,,,,,,,,,,,,,,,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Terre Haute,regular,,,,,,,,,,,140,,4406,436,,902,,,,,,,,,,,,,,,,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Central League,Wheeling,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,3484,1799,238,,,,,,0.957
1907,Central League,Canton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3577,1707,243,,,,,,0.956
1907,Central League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,3636,1698,255,,,,,,0.954
1907,Central League,Evansville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,3682,1737,267,,,,,,0.953
1907,Central League,Terre Haute,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3740,1870,301,,,,,,0.949
1907,Central League,South Bend,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,3784,1996,317,,,,,,0.948
1907,Central League,Dayton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3245,1678,283,,,,,,0.946
1907,Central League,Grand Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3460,1723,317,,,,,,0.942
1907,Connecticut State League,Holyoke,regular,,,,,80,44,,0.645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Waterbury,regular,,,,,77,47,,0.621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Springfield,regular,,,,,73,48,,0.603,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Norwich,regular,,,,,71,51,,0.582,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Hartford,regular,,,,,67,55,,0.549,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Bridgeport,regular,,,,,49,75,,0.395,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,New Haven,regular,,,,,44,81,,0.352,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,New London,regular,,,,,32,92,,0.258,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Springfield,regular,,,,,,,,,,,,,4068,611,,1069,,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Holyoke,regular,,,,,,,,,,,,,4092,565,,1029,,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Bridgeport,regular,,,,,,,,,,,,,4219,492,,1025,,,,,,,,,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Norwich,regular,,,,,,,,,,,,,3974,474,,954,,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Waterbury,regular,,,,,,,,,,,,,4117,580,,984,,,,,,,,,,,,,,,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Hartford,regular,,,,,,,,,,,,,3946,512,,937,,,,,,,,,,,,,,,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,New Haven,regular,,,,,,,,,,,,,3990,446,,917,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,New London,regular,,,,,,,,,,,,,4178,394,,873,,,,,,,,,,,,,,,,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Connecticut State League,Holyoke,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347,1734,267,,,,,,0.95
1907,Connecticut State League,Norwich,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292,1573,288,,,,,,0.944
1907,Connecticut State League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3217,1536,286,,,,,,0.943
1907,Connecticut State League,New Haven,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,1647,299,,,,,,0.943
1907,Connecticut State League,Hartford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259,1507,315,,,,,,0.939
1907,Connecticut State League,Waterbury,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,1542,329,,,,,,0.937
1907,Connecticut State League,Bridgeport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289,1563,364,,,,,,0.93
1907,Connecticut State League,New London,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,1678,445,,,,,,0.918
1907,Cotton States League,Mobile,regular,,,,,81,52,,0.609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Vicksburg,regular,,,,,76,77,,0.571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Jackson,regular,,,,,71,61,,0.537,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Gulfport,regular,,,,,65,66,,0.507,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Meridian,regular,,,,,66,71,,0.482,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Columbus,regular,,,,,41,96,,0.299,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Jackson,regular,,,,,,,,,,,,,4455,455,,804,1032,,191,25,12,,,,,,,203,,,,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Mobile,regular,,,,,,,,,,,,,4429,423,,874,1005,,115,13,3,,,,,,,195,,,,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Vicksburg,regular,,,,,,,,,,,,,4512,460,,785,985,,156,37,7,,,,,,,164,,,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Columbus,regular,,,,,,,,,,,,,4341,305,,777,937,,128,26,6,,,,,,,203,,,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Gulfport,regular,,,,,,,,,,,,,4661,408,,812,100,,143,23,24,,,,,,,161,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Meridian,regular,,,,,,,,,,,,,4574,341,,762,921,,126,28,5,,,,,,,169,,,,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Cotton States League,Jackson,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713,1711,288,73,0,,,,0.949
1907,Cotton States League,Mobile,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,1760,297,87,0,,,,0.948
1907,Cotton States League,Vicksburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3786,1921,285,84,0,,,,0.952
1907,Cotton States League,Columbus,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627,1667,327,82,1,,,,0.942
1907,Cotton States League,Gulfport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,1809,332,62,0,,,,0.944
1907,Cotton States League,Meridian,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3905,1770,340,63,0,,,,0.943
1907,Eastern League,Toronto,regular,,,,,83,51,,0.619,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Buffalo,regular,,,,,73,59,,0.553,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Providence,regular,,,,,72,63,,0.533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Newark,regular,,,,,67,66,,0.504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Jersey City,regular,,,,,67,66,,0.504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Baltimore,regular,,,,,68,69,,0.495,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Rochester,regular,,,,,59,76,,0.437,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Montreal,regular,,,,,46,85,,0.351,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Providence,regular,,,,,,,,,,,136,,4393,525,,1145,1437,,123,59,17,,,,,,,165,,204,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Toronto,regular,,,,,,,,,,,137,,4417,554,,1149,1525,,137,88,21,,,,,,,135,,216,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Buffalo,regular,,,,,,,,,,,134,,4406,536,,1100,1385,,149,38,20,,,,,,,199,,191,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Jersey City,regular,,,,,,,,,,,137,,4373,473,,1043,1289,,99,57,11,,,,,,,180,,214,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Baltimore,regular,,,,,,,,,,,141,,4413,499,,1056,1263,,118,49,7,,,,,,,168,,300,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Rochester,regular,,,,,,,,,,,137,,4384,475,,1040,1302,,118,57,10,,,,,,,164,,153,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Newark,regular,,,,,,,,,,,134,,4228,437,,944,1195,,132,34,17,,,,,,,157,,194,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Montreal,regular,,,,,,,,,,,132,,4150,385,,902,1136,,120,33,16,,,,,,,182,,151,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Eastern League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3562,1724,220,,,,,,0.96
1907,Eastern League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3522,1869,281,,,,,,0.952
1907,Eastern League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3607,1843,294,,,,,,0.951
1907,Eastern League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3558,1770,284,,,,,,0.949
1907,Eastern League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3579,1805,287,,,,,,0.949
1907,Eastern League,Baltimoe,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3658,1880,306,,,,,,0.948
1907,Eastern League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,3434,1682,287,,,,,,0.947
1907,Eastern League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3523,1663,309,,,,,,0.944
1907,Empire State League,Oswego,regular,,,,,55,29,,0.655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Empire State League,Seneca Falls,regular,,,,,56,32,,0.636,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Empire State League,Auburn,regular,,,,,44,39,,0.53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Empire State League,Fulton,regular,,,,,43,42,,0.506,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Empire State League,Geneva,regular,,,,,34,51,,0.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Empire State League,Lyons,regular,,,,,25,64,,0.281,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Alexandria,regular/first,,,,,41,17,,0.707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Lake Charles,regular/first,,,,,33,26,,0.559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Opelousas,regular/first,,,,,30,28,,0.526,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Lafayette,regular/first,,,,,27,29,,0.482,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Monroe,regular/first,,,,,22,33,,0.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Orange,regular/first,,,,,18,38,,0.325,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Lake Charles,regular/second,,,,,41,20,,0.672,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Monroe,regular/second,,,,,41,22,,0.651,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Orange,regular/second,,,,,43,24,,0.642,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Alexandria,regular/second,,,,,23,33,,0.411,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Lafayette,regular/second,,,,,21,35,,0.375,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Gulf Coast League,Opelousas,regular/second,,,,,18,39,,0.35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,86,46,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Decatur,regular,,,,,80,47,,0.63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Springfield,regular,,,,,81,50,,0.618,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Peoria,regular,,,,,77,52,,0.597,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,72,61,,0.541,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Clinton,regular,,,,,53,78,,0.405,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,51,79,,0.392,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,22,109,,0.169,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Peoria,regular,,,,,,,,,,,,,4305,511,,1009,1267,,,,,,,,,,,142,,229,,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Illinois-Indiana-Iowa League,Springfield,regular,,,,,,,,,,,,,4283,504,,986,1250,,,,,,,,,,,195,,150,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
