league.year,league.name,phase.name,entry.name,seq,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST
1967,Mexican League,regular,Jalisco,0,M90018,Garibay,Guillermo (Memo),,
1967,Mexican League,regular,Reynosa,0,M90026,Arroyo,Luis,,
1967,Mexican League,regular,Mexico City Reds,0,M90039,Herrera,Tomas,,
1967,Mexican League,regular,Veracruz,0,M90047,Garcia,Vinicio,,
1967,Mexican League,regular,Poza Rica,0,M90052,Brown,Winston,,
1967,Mexican League,regular,Mexico City Tigers,0,M90060,Garza,Ricardo,,
1967,Mexican League,regular,Monterrey,0,M90071,Calvino,Wilfredo,,
1967,Mexican League,regular,Puebla,0,M90083,Garcia,Jose,,
