league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1916,Central League,Muskegon,regular/first,,,22,42,,0.344,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Springfield,regular/second,,,40,30,,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Grand Rapids,regular/second,,,37,30,,0.552,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Wheeling,regular/second,,,35,39,,0.547,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Evansville,regular/second,,,31,32,,0.492,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Terre Haute,regular/second,,,33,35,,0.485,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Muskegon,regular/second,,,32,35,,0.478,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Dayton,regular/second,,,30,35,,0.462,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,South Bend,regular/second,,,27,39,,0.409,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Dayton,final,,,4,2,,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Springfield,final,,,2,4,,0.333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Wheeling,regular,,,,,,,,,131,,4230,562,,1145,,,,,,,,,,,,152,,219,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Dayton,regular,,,,,,,,,131,,4334,503,,1130,,,,,,,,,,,,151,,186,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Grand Rapids,regular,,,,,,,,,134,,4368,400,,1119,,,,,,,,,,,,188,,157,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Evansville,regular,,,,,,,,,133,,4287,488,,1088,,,,,,,,,,,,151,,124,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Terre Haute,regular,,,,,,,,,134,,4332,442,,1083,,,,,,,,,,,,168,,257,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Springfield,regular,,,,,,,,,134,,4266,449,,1054,,,,,,,,,,,,190,,197,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,South Bend,regular,,,,,,,,,136,,4286,403,,1039,,,,,,,,,,,,184,,145,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Muskegon,regular,,,,,,,,,133,,4184,447,,1011,,,,,,,,,,,,213,,128,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central League,Dayton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,5511,3530,1779,202,,,,,,0.965
1916,Central League,South Bend,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,5450,3519,1742,189,,,,,,0.964
1916,Central League,Grand Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,5379,3534,1645,200,,,,,,0.963
1916,Central League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,5419,3536,1673,210,,,,,,0.961
1916,Central League,Evansville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,5359,3459,1676,224,,,,,,0.958
1916,Central League,Muskegon,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,5350,3475,1047,228,,,,,,0.957
1916,Central League,Terre Haute,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,5432,3540,1661,231,,,,,,0.957
1916,Central League,Wheeling,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,5269,3391,1615,263,,,,,,0.95
1916,Central Texas League,Temple,regular,,,36,25,,0.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central Texas League,Ennis,regular,,,35,26,,0.574,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central Texas League,Mexia,regular,,,32,29,,0.525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central Texas League,Terrell,regular,,,29,32,,0.475,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central Texas League,Waxahachie,regular,,,26,35,,0.426,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Central Texas League,Marlin,regular,,,25,36,,0.41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Dixie League,Dothan,regular,,,37,23,,0.617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Dixie League,Eufaula,regular,,,34,25,,0.576,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Dixie League,Bainbridge,regular,,,32,29,,0.525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Dixie League,Moultrie,regular,,,29,29,,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Dixie League,Valdosta,regular,,,20,33,,0.44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Dixie League,Quitman,regular,,,20,40,,0.333,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,New London,regular,,,86,34,,0.717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,Portland,regular,,,81,37,,0.686,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,Springfield,regular,,,70,53,,0.569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,Lynn,regular,,,66,57,,0.537,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,Worcester,regular,,,61,60,,0.504,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,New Haven,regular,,,55,65,,0.458,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,Bridgeport,regular,,,44,78,,0.361,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Eastern League,Hartford,regular,,,38,79,,0.325,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,East Texas League,Palestine,regular,,,,,,0.584,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,East Texas League,Lufkin,regular,,,,,,0.572,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,East Texas League,Nacogdoches,regular,,,,,,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,East Texas League,Rusk,regular,,,,,,0.412,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,East Texas League,Crockett,regular,,,,,,0.35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Rome,regular,,,43,22,,0.662,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Newnan,regular,,,41,26,,0.612,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,LaGrange,regular,,,39,29,,0.574,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Talladega,regular,,,26,38,,0.406,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Anniston,regular,,,23,39,,0.371,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Griffin,regular,,,23,41,,0.358,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Newnan,regular,,,,,,,,,70,,2208,338,,583,823,,,,,,,,,,,114,,146,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Rome,regular,,,,,,,,,67,,2211,318,,584,775,,,,,,,,,,,85,,139,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Griffin,regular,,,,,,,,,70,,2210,231,,527,682,,,,,,,,,,,88,,73,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Talladega,regular,,,,,,,,,70,,2218,226,,509,668,,,,,,,,,,,84,,83,,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Anniston,regular,,,,,,,,,66,,2082,209,,473,640,,,,,,,,,,,84,,43,,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,LaGrange,regular,,,,,,,,,70,,2271,283,,512,684,,,,,,,,,,,86,,120,,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Georgia-Alabama League,Newnan,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2826,1828,882,126,37,,6,,,0.955
1916,Georgia-Alabama League,Rome,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2709,1759,821,129,43,,12,,,0.952
1916,Georgia-Alabama League,Griffin,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2758,1749,848,151,35,,1,,,0.945
1916,Georgia-Alabama League,Talladega,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2865,1785,923,157,41,,23,,,0.945
1916,Georgia-Alabama League,Anniston,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2607,1685,760,162,25,,7,,,0.938
1916,Georgia-Alabama League,LaGrange,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2789,1772,850,171,43,,23,,,0.938
1916,Indiana-Illinois-Iowa League,Peoria,regular,,,84,50,,0.627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Hannibal,regular,,,79,57,,0.581,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Bloomington,regular,,,76,56,,0.576,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Rockford,regular,,,67,66,,0.504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Moline,regular,,,59,76,,0.437,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Rock Island,regular,,,57,76,,0.429,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Quincy,regular,,,57,77,,0.426,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Davenport,regular,,,56,76,,0.424,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Rockford,regular,,,,,,,,,,,4322,579,,1219,,,187,55,31,,,,,,,,,172,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Peoria,regular,,,,,,,,,,,4383,581,,1220,,,193,68,19,,,,,,,,,158,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Bloomington,regular,,,,,,,,,,,4371,604,,1190,,,154,68,31,,,,,,,,,161,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Hannibal,regular,,,,,,,,,,,4387,552,,1182,,,234,44,17,,,,,,,,,206,,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Quincy,regular,,,,,,,,,,,4373,580,,1168,,,169,57,13,,,,,,,,,203,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Moline,regular,,,,,,,,,,,4283,579,,1097,,,169,67,17,,,,,,,,,138,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Davenport,regular,,,,,,,,,,,4191,496,,1065,,,178,68,10,,,,,,,,,126,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Rock Island,regular,,,,,,,,,,,4400,481,,1111,,,158,53,7,,,,,,,,,107,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Indiana-Illinois-Iowa League,Bloomington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,3454,1677,187,66,,6,,,0.965
1916,Indiana-Illinois-Iowa League,Peoria,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3482,1629,213,88,,8,,,0.96
1916,Indiana-Illinois-Iowa League,Rock Island,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,3523,1969,226,90,,17,,,0.96
1916,Indiana-Illinois-Iowa League,Rockford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3515,1747,245,82,,21,,,0.956
