league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1911,American Association,Milwaukee,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,4408,2210,346,,,,,,0.95
1911,American Association,Louisville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,4446,2283,358,,,,,,0.949
1911,American Association,Minneapolis,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,4437,2284,377,,,,,,0.947
1911,American Association,Columbus,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,4375,2212,365,,,,,,0.947
1911,American Association,Kansas City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,4354,2207,368,,,,,,0.947
1911,Canadian League,Berlin,regular,,,70,40,,0.637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,London,regular,,,59,51,,0.538,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Hamilton,regular,,,58,52,,0.527,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Brantford,regular,,,53,58,,0.477,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,St. Thomas,regular,,,43,65,,0.397,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Guelph,regular,,,42,65,,0.392,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Berlin,regular,,,,,,,,,110,,3737,592,,1043,1323,,118,54,18,,,,,,,169,,172,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,London,regular,,,,,,,,,110,,3802,611,,1039,1274,,121,30,18,,,,,,,187,,210,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Hamilton,regular,,,,,,,,,110,,3664,555,,973,1233,,131,48,11,,,,,,,132,,246,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Brantford,regular,,,,,,,,,111,,3763,569,,993,1323,,151,49,27,,,,,,,124,,198,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,St. Thomas,regular,,,,,,,,,108,,3477,487,,881,1125,,111,41,17,,,,,,,76,,141,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Canadian League,Guelph,regular,,,,,,,,,107,,3396,454,,834,1094,,117,31,27,,,,,,,78,,97,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Winston-Salem,regular,,,72,37,,0.661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Greensboro,regular,,,66,47,,0.584,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Charlotte,regular,,,51,59,,0.464,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Anderson,regular,,,48,59,,0.449,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Spartanburg,regular,,,45,62,,0.42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Greenville,regular,,,43,68,,0.387,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Anderson,regular,,,,,,,,,110,,3689,510,,1026,,,,,,,,,,,,126,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Winston-Salem,regular,,,,,,,,,111,,3573,550,,978,,,,,,,,,,,,147,,,,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Greensboro,regular,,,,,,,,,110,,3687,528,,1011,,,,,,,,,,,,166,,,,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Charlotte,regular,,,,,,,,,111,,3605,480,,925,,,,,,,,,,,,146,,,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Greenville,regular,,,,,,,,,110,,3656,429,,930,,,,,,,,,,,,113,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Carolina Association,Spartanburg,regular,,,,,,,,,110,,3611,480,,906,,,,,,,,,,,,145,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Dayton,regular,,,88,50,,0.638,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Fort Wayne,regular,,,84,55,,0.604,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Zanesville,regular,,,74,58,,0.561,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,South Bend/Grand Rapids,regular,,,76,60,,0.559,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Evansville/South Bend,regular,,,61,73,,0.456,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Wheeling,regular,,,56,71,,0.441,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Grand Rapids/Newark,regular,,,58,80,,0.42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Terre Haute,regular,,,49,93,,0.323,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Dayton,regular,,,,,,,,,140,,4569,729,,1264,,,,,,,,,,,,226,,205,,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Fort Wayne,regular,,,,,,,,,139,,4571,653,,1244,,,,,,,,,,,,219,,158,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,South Bend/Evansville,regular,,,,,,,,,135,,4375,548,,1166,,,,,,,,,,,,182,,118,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Zanesville,regular,,,,,,,,,133,,4242,583,,1120,,,,,,,,,,,,199,,184,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Grand Rapids/Newark,regular,,,,,,,,,139,,4398,560,,1160,,,,,,,,,,,,200,,203,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,South Bend/Grand Rapids,regular,,,,,,,,,136,,4300,507,,1092,,,,,,,,,,,,199,,163,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Wheeling,regular,,,,,,,,,129,,4228,491,,1068,,,,,,,,,,,,156,,122,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,Terre Haute,regular,,,,,,,,,137,,4353,489,,1057,,,,,,,,,,,,141,,185,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Central League,South Bend/Grand Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3583,1781,216,,,,,,0.961
1911,Central League,Zanesville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,3381,1790,223,,,,,,0.959
1911,Central League,Grand Rapids/Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3576,1681,232,,,,,,0.958
1911,Central League,Fort Wayne,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3715,1745,247,,,,,,0.957
1911,Central League,Evansville/South Bend,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,3456,1740,238,,,,,,0.956
1911,Central League,Dayton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3686,1615,251,,,,,,0.955
1911,Central League,Wheeling,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,3323,1637,261,,,,,,0.95
1911,Central League,Terre Haute,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3483,1647,320,,,,,,0.941
1911,Eastern League,Rochester,regular,,,98,54,,0.645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Baltimore,regular,,,95,58,,0.621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Toronto,regular,,,94,59,,0.614,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Buffalo,regular,,,74,75,,0.497,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Montreal,regular,,,72,80,,0.474,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Jersey City,regular,,,63,88,,0.417,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Newark,regular,,,57,95,,0.375,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Providence,regular,,,54,98,,0.356,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Rochester,regular,,,,,,,,,152,,5076,751,,1387,,,204,94,18,,,,,,,167,,211,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Baltimore,regular,,,,,,,,,151,,5113,728,,1389,,,176,92,25,,,,,,,160,,193,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Toronto,regular,,,,,,,,,154,,5062,786,,1372,,,191,68,57,,,,,,,184,,216,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Montreal,regular,,,,,,,,,156,,5182,721,,1395,,,207,103,44,,,,,,,176,,236,,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Providence,regular,,,,,,,,,155,,4989,589,,1291,,,186,87,18,,,,,,,192,,146,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Buffalo,regular,,,,,,,,,154,,5067,625,,1267,,,149,54,17,,,,,,,170,,238,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Newark,regular,,,,,,,,,155,,5016,552,,1235,,,153,72,15,,,,,,,141,,211,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Jersey City,regular,,,,,,,,,157,,4998,530,,1222,,,130,82,26,,,,,,,172,,195,,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Eastern League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4141,1942,267,,,,,,0.958
1911,Eastern League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,4192,2089,275,,,,,,0.958
1911,Eastern League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,4056,1872,260,,,,,,0.958
1911,Eastern League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,4163,2022,276,,,,,,0.957
1911,Eastern League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,4134,1849,268,,,,,,0.957
1911,Eastern League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,4022,2035,306,,,,,,0.952
1911,Eastern League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,4061,2066,330,,,,,,0.949
1911,Eastern League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,4073,1959,327,,,,,,0.949
1911,Ohio-Pennsylvania League,Akron,regular,,,90,42,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Youngstown,regular,,,82,50,,0.621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Erie,regular,,,77,54,,0.588,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Canton,regular,,,75,59,,0.56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,East Liverpool,regular,,,63,49,,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Mansfield,regular,,,55,82,,0.401,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Steubenville,regular,,,40,80,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Sharon,regular,,,35,101,,0.257,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Akron,regular,,,,,,,,,132,,4393,654,,1288,,,,,,,,,,,,191,,249,,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Youngstown,regular,,,,,,,,,135,,4306,640,,1184,,,,,,,,,,,,271,,190,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,East Liverpool,regular,,,,,,,,,112,,3570,511,,980,,,,,,,,,,,,191,,157,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Mansfield,regular,,,,,,,,,140,,4419,523,,1151,,,,,,,,,,,,204,,238,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Erie,regular,,,,,,,,,132,,4185,602,,1082,,,,,,,,,,,,205,,237,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Canton,regular,,,,,,,,,135,,4354,516,,1070,,,,,,,,,,,,193,,154,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Steubenville,regular,,,,,,,,,121,,3905,465,,944,,,,,,,,,,,,175,,184,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Sharon,regular,,,,,,,,,137,,4364,472,,1043,,,,,,,,,,,,178,,168,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Ohio-Pennsylvania League,Akron,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,5348,3460,1698,190,,,,,,0.964
1911,Ohio-Pennsylvania League,Canton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,5486,3553,1728,205,,,,,,0.963
1911,Ohio-Pennsylvania League,Youngstown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,5492,3569,1689,234,,,,,,0.957
1911,Ohio-Pennsylvania League,East Liverpool,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4493,2920,1382,191,,,,,,0.957
1911,Ohio-Pennsylvania League,Erie,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,5383,2487,1649,247,,,,,,0.954
1911,Ohio-Pennsylvania League,Mansfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,5692,3582,1824,286,,,,,,0.95
1911,Ohio-Pennsylvania League,Steubenville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,4922,3138,1509,275,,,,,,0.944
1911,Ohio-Pennsylvania League,Sharon,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,5686,3490,1818,378,,,,,,0.934
1911,Western League,Denver,regular,,,111,54,,0.673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,St. Joseph,regular,,,93,72,,0.564,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Pueblo,regular,,,92,75,,0.551,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Sioux City,regular,,,85,80,,0.515,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Omaha,regular,,,85,80,,0.515,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Lincoln,regular,,,84,81,,0.509,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Topeka,regular,,,60,104,,0.365,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Des Moines,regular,,,49,113,,0.302,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Pueblo,regular,,,,,,,,,,,5686,876,,1612,2185,,269,95,38,643,,,,,,275,,174,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Denver,regular,,,,,,,,,,,5535,890,,1558,2170,,202,109,64,590,,,,,,290,,353,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Sioux City,regular,,,,,,,,,,,5488,863,,1503,1967,,263,42,39,544,,,,,,248,,279,,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Omaha,regular,,,,,,,,,,,5644,781,,1510,2036,,224,97,36,497,,,,,,217,,326,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,St. Joseph,regular,,,,,,,,,,,5281,712,,1371,1788,,198,78,21,501,,,,,,198,,351,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Lincoln,regular,,,,,,,,,,,5476,698,,1416,1903,,221,73,40,454,,,,,,208,,303,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Topeka,regular,,,,,,,,,,,5537,640,,1391,1801,,212,72,18,440,,,,,,130,,163,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Des Moines,regular,,,,,,,,,,,5445,577,,1287,1630,,145,81,12,352,,,,,,147,,234,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Western League,Denver,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465,2126,249,,,15,,,0.964
1911,Western League,Lincoln,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4459,2173,266,,,18,,,0.961
1911,Western League,St. Joseph,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,2155,280,,,13,,,0.959
1911,Western League,Sioux City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4336,2013,277,,,26,,,0.958
1911,Western League,Pueblo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4551,2301,299,,,28,,,0.958
1911,Western League,Omaha,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4558,2248,382,,,31,,,0.947
1911,Western League,Des Moines,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264,2107,376,,,24,,,0.944
1911,Western League,Topeka,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291,2069,413,,,26,,,0.94
